,island,sent_number,token,critical,surprisal
0,0,4,演じ,0,10.493069648742700
1,0,4,た,0,3.2647864818573
2,0,4,芝居,0,11.42845344543460
3,0,4,が,0,2.3578689098358200
4,0,4,連日,0,10.110310554504400
5,0,4,チケット,0,10.51810073852540
6,0,4,が,0,3.273361921310430
7,0,4,完売,0,8.8505277633667
8,0,4,し,0,1.497568964958190
9,0,4,た,0,1.167382001876830
10,0,4,の,0,3.9250357151031500
11,0,4,で,0,12.898720741272000
12,0,4,役者,1,11.367620468139600
13,0,4,は,1,2.510268211364750
14,0,4,海外,1,7.950259685516360
15,0,4,に,1,2.7041738033294700
16,0,4,招待,1,9.348258972167970
17,0,4,さ,1,2.0059399604797400
18,0,4,れ,1,0.2612631320953370
19,0,4,た,1,1.0936791896820100
20,0,4,。,1,0.4806388318538670
21,0,4,</s>,1,2.592877149581910
0,0,5,開発,0,7.883776664733890
1,0,5,し,0,4.037204742431640
2,0,5,た,0,1.2558627128601100
3,0,5,新,0,6.660892009735110
4,0,5,製品,0,7.615007400512700
5,0,5,が,0,2.730560541152950
6,0,5,今朝,0,13.357304573059100
7,0,5,社外,0,13.891194343566900
8,0,5,に,0,3.482867956161500
9,0,5,発表,0,6.6909942626953100
10,0,5,さ,0,1.9815623760223400
11,0,5,れ,0,0.2880461812019350
12,0,5,た,0,0.7070647478103640
13,0,5,の,0,3.902101516723630
14,0,5,で,0,12.731606483459500
15,0,5,若手,1,11.415739059448200
16,0,5,社員,1,9.725900650024410
17,0,5,は,1,2.505059003829960
18,0,5,誇り,1,10.218876838684100
19,0,5,に,1,2.327378511428830
20,0,5,思っ,1,8.0706148147583
21,0,5,た,1,1.0763972997665400
22,0,5,。,1,0.6113187670707700
23,0,5,</s>,1,3.1556146144866900
0,0,6,デザイン,0,8.702842712402340
1,0,6,し,0,4.766585350036620
2,0,6,た,0,1.4300464391708400
3,0,6,ドレス,0,10.965092658996600
4,0,6,が,0,2.3941802978515600
5,0,6,大勢,0,8.988703727722170
6,0,6,の,0,2.042307138442990
7,0,6,記者,0,7.868393421173100
8,0,6,に,0,2.1373164653778100
9,0,6,取材,0,8.988000869750980
10,0,6,さ,0,2.6131577491760300
11,0,6,れ,0,0.5039178729057310
12,0,6,た,0,0.9649004936218260
13,0,6,の,0,3.741771936416630
14,0,6,で,0,12.944036483764600
15,0,6,女優,1,11.135614395141600
16,0,6,は,1,2.217419147491460
17,0,6,自信,1,9.906267166137700
18,0,6,を,1,2.1470792293548600
19,0,6,付け,1,6.519142150878910
20,0,6,た,1,1.379215955734250
21,0,6,。,1,0.2620381712913510
22,0,6,</s>,1,2.6121044158935500
0,0,7,作っ,0,10.279487609863300
1,0,7,た,0,2.059979200363160
2,0,7,日本,0,5.410717010498050
3,0,7,酒,0,10.004342079162600
4,0,7,が,0,2.3538639545440700
5,0,7,先月,0,9.236416816711430
6,0,7,ガイドブック,0,13.252379417419400
7,0,7,で,0,3.3244669437408400
8,0,7,特集,0,11.597816467285200
9,0,7,さ,0,2.569563150405880
10,0,7,れ,0,0.34385690093040500
11,0,7,た,0,0.8768296241760250
12,0,7,の,0,3.893765449523930
13,0,7,で,0,12.786253929138200
14,0,7,外国,1,10.03515338897710
15,0,7,人,1,4.375214576721190
16,0,7,は,1,1.9440025091171300
17,0,7,周り,1,10.185737609863300
18,0,7,に,1,1.746281623840330
19,0,7,認め,1,7.31403923034668
20,0,7,られ,1,2.761514663696290
21,0,7,た,1,1.0580717325210600
22,0,7,。,1,0.4140719771385190
23,0,7,</s>,1,2.5813403129577600
0,0,8,受け,0,9.759384155273440
1,0,8,た,0,4.088410377502440
2,0,8,難病,0,12.63793659210210
3,0,8,の,0,2.1669561862945600
4,0,8,診断,0,10.033160209655800
5,0,8,が,0,2.813683271408080
6,0,8,今朝,0,13.276800155639600
7,0,8,社内,0,12.07072639465330
8,0,8,で,0,2.7535624504089400
9,0,8,公表,0,8.816155433654790
10,0,8,さ,0,1.578919768333440
11,0,8,れ,0,0.3935408294200900
12,0,8,た,0,0.9294286370277410
13,0,8,の,0,4.2872467041015600
14,0,8,で,0,12.692814826965300
15,0,8,重役,1,14.035810470581100
16,0,8,は,1,2.557744264602660
17,0,8,引き継ぎ,1,12.163708686828600
18,0,8,を,1,4.149901390075680
19,0,8,始め,1,4.883612155914310
20,0,8,た,1,1.2036551237106300
21,0,8,。,1,0.2159142792224880
22,0,8,</s>,1,2.567286491394040
0,1,9,書い,0,10.493671417236300
1,1,9,た,0,2.1517794132232700
2,1,9,エッセー,0,12.994946479797400
3,1,9,が,0,2.4541451930999800
4,1,9,権威,0,11.535649299621600
5,1,9,ある,0,8.544492721557620
6,1,9,文学,0,10.668535232543900
7,1,9,賞,0,8.157864570617680
8,1,9,を,0,2.229055881500240
9,1,9,受賞,0,6.385417938232420
10,1,9,し,0,0.8300426006317140
11,1,9,た,0,0.97278892993927
12,1,9,女性,1,7.602997779846190
13,1,9,議員,1,8.619573593139650
14,1,9,は,1,2.383352518081670
15,1,9,感謝,1,10.167600631713900
16,1,9,を,1,2.985952377319340
17,1,9,述べ,1,7.275784492492680
18,1,9,た,1,0.9025798439979550
19,1,9,。,1,0.23916780948638900
20,1,9,</s>,1,2.3014204502105700
0,1,10,発表,0,8.19371223449707
1,1,10,し,0,2.944441795349120
2,1,10,た,0,1.0077767372131300
3,1,10,論文,0,9.296282768249510
4,1,10,が,0,2.6355321407318100
5,1,10,世界,0,6.272614002227780
6,1,10,中,0,11.239959716796900
7,1,10,の,0,2.0513784885406500
8,1,10,学者,0,10.280234336853000
9,1,10,から,0,4.821376323699950
10,1,10,注目,0,7.638064384460450
11,1,10,さ,0,1.6375586986541700
12,1,10,れ,0,0.27552080154418900
13,1,10,た,0,0.9335777163505550
14,1,10,教授,1,10.986985206604000
15,1,10,は,1,2.291019916534420
16,1,10,多忙,1,12.06442642211910
17,1,10,を,1,2.824974298477170
18,1,10,極め,1,9.656161308288570
19,1,10,た,1,0.9216630458831790
20,1,10,。,1,0.3734711706638340
21,1,10,</s>,1,2.5861949920654300
0,1,11,購入,0,9.073211669921880
1,1,11,し,0,3.928090810775760
2,1,11,た,0,1.2657066583633400
3,1,11,絵画,0,9.546480178833010
4,1,11,が,0,2.374652862548830
5,1,11,ピカソ,0,12.603195190429700
6,1,11,の,0,2.5256130695343000
7,1,11,作品,0,6.5909929275512700
8,1,11,だっ,0,5.649784564971920
9,1,11,た,0,0.10824834555387500
10,1,11,美術,1,10.640006065368700
11,1,11,館,1,12.89509391784670
12,1,11,長,1,6.246073246002200
13,1,11,は,1,1.7738603353500400
14,1,11,展示,1,9.066247940063480
15,1,11,会,1,7.117512226104740
16,1,11,を,1,2.467601776123050
17,1,11,計画,1,8.434789657592770
18,1,11,し,1,1.0281925201416000
19,1,11,た,1,1.0616130828857400
20,1,11,。,1,0.3034648895263670
21,1,11,</s>,1,2.639552593231200
0,1,12,演じ,0,10.493069648742700
1,1,12,た,0,3.2647864818573
2,1,12,芝居,0,11.42845344543460
3,1,12,が,0,2.3578689098358200
4,1,12,連日,0,10.110310554504400
5,1,12,チケット,0,10.51810073852540
6,1,12,が,0,3.273361921310430
7,1,12,完売,0,8.8505277633667
8,1,12,し,0,1.497568964958190
9,1,12,た,0,1.167382001876830
10,1,12,役者,1,11.26876163482670
11,1,12,は,1,2.4883666038513200
12,1,12,海外,1,8.081161499023440
13,1,12,に,1,2.70426607131958
14,1,12,招待,1,9.447616577148440
15,1,12,さ,1,2.210822105407720
16,1,12,れ,1,0.261374294757843
17,1,12,た,1,1.00767183303833
18,1,12,。,1,0.4771132171154020
19,1,12,</s>,1,2.5046608448028600
0,1,13,開発,0,7.883776664733890
1,1,13,し,0,4.037204742431640
2,1,13,た,0,1.2558627128601100
3,1,13,新,0,6.660892009735110
4,1,13,製品,0,7.615007400512700
5,1,13,が,0,2.730560541152950
6,1,13,今朝,0,13.357304573059100
7,1,13,社外,0,13.891194343566900
8,1,13,に,0,3.482867956161500
9,1,13,発表,0,6.6909942626953100
10,1,13,さ,0,1.9815623760223400
11,1,13,れ,0,0.2880461812019350
12,1,13,た,0,0.7070647478103640
13,1,13,若手,1,10.434541702270500
14,1,13,社員,1,9.511552810668950
15,1,13,は,1,2.5823230743408200
16,1,13,誇り,1,10.518990516662600
17,1,13,に,1,2.3383960723877000
18,1,13,思っ,1,8.17209529876709
19,1,13,た,1,0.9914089441299440
20,1,13,。,1,0.6199646592140200
21,1,13,</s>,1,3.0765445232391400
0,1,14,デザイン,0,8.702842712402340
1,1,14,し,0,4.766585350036620
2,1,14,た,0,1.4300464391708400
3,1,14,ドレス,0,10.965092658996600
4,1,14,が,0,2.3941802978515600
5,1,14,大勢,0,8.988703727722170
6,1,14,の,0,2.042307138442990
7,1,14,記者,0,7.868393421173100
8,1,14,に,0,2.1373164653778100
9,1,14,取材,0,8.988000869750980
10,1,14,さ,0,2.6131577491760300
11,1,14,れ,0,0.5039178729057310
12,1,14,た,0,0.9649004936218260
13,1,14,女優,1,9.839258193969730
14,1,14,は,1,2.3961944580078100
15,1,14,自信,1,10.386049270629900
16,1,14,を,1,2.1178643703460700
17,1,14,付け,1,6.610379695892330
18,1,14,た,1,1.381592035293580
19,1,14,。,1,0.24599559605121600
20,1,14,</s>,1,2.5038459300994900
0,1,15,作っ,0,10.279487609863300
1,1,15,た,0,2.059979200363160
2,1,15,日本,0,5.410717010498050
3,1,15,酒,0,10.004342079162600
4,1,15,が,0,2.3538639545440700
5,1,15,先月,0,9.236416816711430
6,1,15,ガイドブック,0,13.252379417419400
7,1,15,で,0,3.3244669437408400
8,1,15,特集,0,11.597816467285200
9,1,15,さ,0,2.569563150405880
10,1,15,れ,0,0.34385690093040500
11,1,15,た,0,0.8768296241760250
12,1,15,外国,1,8.076193809509280
13,1,15,人,1,4.033452987670900
14,1,15,は,1,1.953162431716920
15,1,15,周り,1,10.398252487182600
16,1,15,に,1,1.8824692964553800
17,1,15,認め,1,7.404182434082030
18,1,15,られ,1,2.8099844455719000
19,1,15,た,1,0.9977411031723020
20,1,15,。,1,0.4397740960121160
21,1,15,</s>,1,2.4944841861724900
0,1,16,受け,0,9.759384155273440
1,1,16,た,0,4.088410377502440
2,1,16,難病,0,12.63793659210210
3,1,16,の,0,2.1669561862945600
4,1,16,診断,0,10.033160209655800
5,1,16,が,0,2.813683271408080
6,1,16,今朝,0,13.276800155639600
7,1,16,社内,0,12.07072639465330
8,1,16,で,0,2.7535624504089400
9,1,16,公表,0,8.816155433654790
10,1,16,さ,0,1.578919768333440
11,1,16,れ,0,0.3935408294200900
12,1,16,た,0,0.9294286370277410
13,1,16,重役,1,14.894556045532200
14,1,16,は,1,2.9714787006378200
15,1,16,引き継ぎ,1,12.871216773986800
16,1,16,を,1,4.080418109893800
17,1,16,始め,1,4.878828048706060
18,1,16,た,1,1.2176507711410500
19,1,16,。,1,0.18929599225521100
20,1,16,</s>,1,2.466482639312740
